Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
3.1,64.34,,,,,,,,,,
3.2,65,,,,,,,,,,
3.3,65.7,,,16023,16022,,,,,,
3.4,66.45,,,15542,15542,,,,,,
3.5,67.15,,,31565,31564,,,,,,
3.6,67.78,,,31631,31631,,,,,,
3.7,68.43,,,29019,29018,,,,,,
3.8,69.09,,,30738.3333333333,30737.6666666667,,,,,,
3.9,69.57,,,,,,,,,,
4,70.13,,,,,,,,,,
4.1,70.51,,,,,,,,,,
4.2,71.14,,,,,,,,,,
4.3,71.7,,,,,,,,,,
4.4,72.28,,,,,,,,,,
4.5,72.84,,,,,,,,,,
4.6,73.41,,,,,,,,,,
4.7,73.98,,,,,,,,,,
4.8,74.72,,,,,,,,,,
4.9,75.41,,,,,,,,,,
5,76,,,,,,,,,,
5.1,76.75,,,,,,,,,,
5.2,77.46,,,,,,,,,,
5.3,78.09,,,,,,,,,,
5.4,78.71,,,,,,,,,,
5.5,79.45,,,,,,,,,,
5.6,80.32,,,,,,,,,,
5.7,81.18,,,,,,,,,,
5.8,81.88,,,,,,,,,,
5.9,82.62,,,,,,,,,,
6,83.5,,,,,,,,,,
6.1,84.3,,,,,,,,,,
6.2,84.99,,,,,,,,,,
6.3,85.79,,,,,,,,,,
6.4,86.56,,,,,,,,,,
6.5,87.26,,,,,,,,,,
6.6,87.94,,,,,,,,,,
6.7,88.71,,,,,,,,,,
6.8,89.44,,,,,,,,,,
6.9,90.03,,,,,,,,,,
7,90.75,,,,,,,,,,
7.1,91.39,,,,,,,,,,
7.2,92.11,,,,,,,,,,
7.3,92.74,,,,,,,,,,
7.4,93.22,,,,,,,,,,
7.5,93.72,,,,,,,,,,
7.6,94.15,,,,,,,,,,
7.7,94.55,,,,,,,,,,
7.8,95.03,,,,,,,,,,
7.9,95.42,,,,,,,,,,
8,95.76,,,,,,,,,,
8.1,96.11,,,,,,,,,,
8.2,96.41,,,,,,,,,,
8.3,96.64,,,,,,,,,,
8.4,96.86,,,,,,,,,,
8.5,97.04,,,,,,,,,,
8.6,97.22,,,,,,,,,,
8.7,97.42,,,,,,,,,,
8.8,97.53,,,,,,,,,,
8.9,97.72,,,,,,,,,,
9,97.85,,,,,,,,,,
9.1,97.99,,,,,,,,,,
9.2,98.1,,,,,,,,,,
9.3,98.17,,,,,,,,,,
9.4,98.26,,,,,,,,,,
9.5,98.32,,,,,,,,,,
9.6,98.35,,,,,,,,,,
9.7,98.45,,,,,,,,,,
9.8,98.57,,,,,,,,,,
9.9,98.58,,,,,,,,,,
10,98.77,,,,,,,,,,
11,99.01,,,,,,,,,,
12,99.17,,,,,,,,,,
13,99.27,,,,,,,,,,
14,99.32,,,,,,,,,,
15,99.4,,,,,,,,,,
16,99.46,,,,,,,,,,
17,99.5,,,,,,,,,,
18,99.52,,,,,,,,,,
19,99.55,,,,,,,,,,
20,99.58,,,,,,,,,,
21,99.61,,,,,,,,,,
23,99.64,,,,,,,,,,
24,99.65,,,,,,,,,,
25,99.66,,,,,,,,,,
26,99.67,,,,,,,,,,
27,99.69,,,,,,,,,,
28,99.7,,,,,,,,,,
29,99.73,,,,,,,,,,
30,99.74,,,,,,,,,,
34,99.75,,,,,,,,,,
37,99.76,,,,,,,,,,
44,99.77,,,,,,,,,,
45,99.79,,,,,,,,,,
46,99.8,,,,,,,,,,
48,99.81,,,,,,,,,,
49,99.81,,,,,,,,,,
55,99.82,,,,,,,,,,
59,99.83,,,,,,,,,,
62,99.84,,,,,,,,,,
63,99.85,,,,,,,,,,
64,99.86,,,,,,,,,,
70,99.87,,,,,,,,,,
75,99.88,,,,,,,,,,
77,99.89,,,,,,,,,,
78,99.9,,,,,,,,,,
90,99.91,,,,,,,,,,
100,99.92,,,,,,,,,,
130,99.93,,,,,,,,,,
140,99.95,,,,,,,,,,
150,99.96,,,,,,,,,,
160,99.96,,,,,,,,,,
210,99.97,,,,,,,,,,
230,99.98,,,,,,,,,,
250,99.99,,,,,,,,,,
290,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.82,0.01,,,,,,,,,,
0.84,0.02,,,,,,,,,,
0.85,0.03,,,,,,,,,,
0.88,0.05,,,,,,,,,,
0.89,0.08,,,,,,,,,,
0.9,0.11,,,,,,,,,,
0.91,0.12,,,,,,,,,,
0.92,0.17,,,,,,,,,,
0.93,0.19,,,,,,,,,,
0.94,0.21,,,,,,,,,,
0.95,0.26,,,,,,,,,,
0.96,0.33,,,,,,,,,,
0.97,0.39,,,,,,,,,,
0.98,0.42,,,,,,,,,,
0.99,0.55,,,,,,,,,,
1,1.12,,,,,,,,,,
1.1,3.36,,,,,,,,,,
1.2,7.12,,,,,,,,,,
1.3,12.93,,,,,,,,,,
1.4,19.11,,,,,,,,,,
1.5,25.22,,,,,,,,,,
1.6,31.47,,,,,,,,,,
1.7,37.06,,,,,,,,,,
1.8,42.11,,,,,,,,,,
1.9,45.81,,,,,,,,,,
2,49.5,,,,,,,,,,
2.1,52.63,,,,,,,,,,
2.2,54.82,,,,,,,,,,
2.3,56.67,,,,,,,,,,
2.4,58.35,,,,,,,,,,
2.5,59.67,,,,,,,,,,
2.6,60.95,,,,,,,,,,
2.7,62.14,,,,,,,,,,
2.8,63.28,,,,,,,,,,
2.9,64.31,,,,,,,,,,
3,65.19,,,,,,,,,,
3.1,65.84,,,,,,,,,,
3.2,66.53,,,,,,,,,,
3.3,67.19,,,,,,,,,,
3.4,67.75,,,,,,,,,,
3.5,68.35,,,,,,,,,,
3.6,68.91,,,,,,,,,,
3.7,69.56,,,,,,,,,,
3.8,70.11,,,,,,,,,,
3.9,70.74,,,,,,,,,,
4,71.16,,,,,,,,,,
4.1,71.62,,,,,,,,,,
4.2,72.2,,,,,,,,,,
4.3,72.82,,,,,,,,,,
4.4,73.47,,,,,,,,,,
4.5,74.17,,,,,,,,,,
4.6,74.85,,,,,,,,,,
4.7,75.59,,,,,,,,,,
4.8,76.36,,,,,,,,,,
4.9,77.06,,,,,,,,,,
5,77.82,,,,,,,,,,
5.1,78.49,,,,,,,,,,
5.2,79.3,,,,,,,,,,
5.3,80.24,,,,,,,,,,
5.4,81.18,,,,,,,,,,
5.5,81.95,,,,,,,,,,
5.6,82.61,,,,,,,,,,
5.7,83.44,,,,,,,,,,
5.8,84.23,,,,,,,,,,
5.9,84.96,,,,,,,,,,
6,85.82,,,,,,,,,,
6.1,86.69,,,,,,,,,,
6.2,87.45,,,,,,,,,,
6.3,88.1,,,,,,,,,,
6.4,88.83,,,,,,,,,,
6.5,89.6,,,,,,,,,,
6.6,90.25,,,,,,,,,,
6.7,91,,,,,,,,,,
6.8,91.56,,,,,,,,,,
6.9,92.16,,,,,,,,,,
7,92.78,,,,,,,,,,
7.1,93.29,,,,,,,,,,
7.2,93.63,,,,,,,,,,
7.3,94.07,,,,,,,,,,
7.4,94.56,,,,,,,,,,
7.5,95,,,,,,,,,,
7.6,95.33,,,,,,,,,,
7.7,95.68,,,,,,,,,,
7.8,95.99,,,,,,,,,,
7.9,96.25,,,,,,,,,,
8,96.57,,,,,,,,,,
8.1,96.83,,,,,,,,,,
8.2,97.06,,,,,,,,,,
8.3,97.25,,,,,,,,,,
8.4,97.4,,,,,,,,,,
8.5,97.54,,,,,,,,,,
8.6,97.68,,,,,,,,,,
8.7,97.79,,,,,,,,,,
8.8,97.91,,,,,,,,,,
8.9,98.02,,,,,,,,,,
9,98.2,,,,,,,,,,
9.1,98.29,,,,,,,,,,
9.2,98.34,,,,,,,,,,
9.3,98.45,,,,,,,,,,
9.4,98.55,,,,,,,,,,
9.5,98.59,,,,,,,,,,
9.6,98.64,,,,,,,,,,
9.7,98.67,,,,,,,,,,
9.8,98.72,,,,,,,,,,
9.9,98.78,,,,,,,,,,
10,98.9,,,,,,,,,,
11,99.13,,,,,,,,,,
12,99.22,,,,,,,,,,
13,99.33,,,,,,,,,,
14,99.39,,,,,,,,,,
16,99.43,,,,,,,,,,
17,99.46,,,,,,,,,,
18,99.5,,,,,,,,,,
19,99.52,,,,,,,,,,
20,99.53,,,,,,,,,,
21,99.54,,,,,,,,,,
22,99.56,,,,,,,,,,
23,99.57,,,,,,,,,,
24,99.59,,,,,,,,,,
25,99.6,,,,,,,,,,
27,99.62,,,,,,,,,,
28,99.64,,,,,,,,,,
29,99.65,,,,,,,,,,
31,99.66,,,,,,,,,,
33,99.68,,,,,,,,,,
34,99.69,,,,,,,,,,
35,99.71,,,,,,,,,,
36,99.72,,,,,,,,,,
37,99.74,,,,,,,,,,
40,99.75,,,,,,,,,,
41,99.76,,,,,,,,,,
42,99.77,,,,,,,,,,
44,99.79,,,,,,,,,,
46,99.81,,,,,,,,,,
49,99.82,,,,,,,,,,
52,99.83,,,,,,,,,,
55,99.84,,,,,,,,,,
59,99.85,,,,,,,,,,
62,99.86,,,,,,,,,,
63,99.87,,,,,,,,,,
66,99.88,,,,,,,,,,
68,99.89,,,,,,,,,,
71,99.9,,,,,,,,,,
72,99.91,,,,,,,,,,
74,99.92,,,,,,,,,,
76,99.93,,,,,,,,,,
80,99.94,,,,,,,,,,
81,99.95,,,,,,,,,,
83,99.96,,,,,,,,,,
100,99.96,,,,,,,,,,
110,99.97,,,,,,,,,,
140,99.98,,,,,,,,,,
160,99.99,,,,,,,,,,
200,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
