Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
3.6,64.34,,,,,,,,,,
3.7,65.05,,,,,,,,,,
3.8,65.62,,,,,,,,,,
3.9,66.18,,,,,,,,,,
4,66.86,,,,,,,,,,
4.1,67.39,,,,,,,,,,
4.2,67.79,,,,,,,,,,
4.3,68.43,,,,,,,,,,
4.4,69.04,,,,,,,,,,
4.5,69.63,,,,,,,,,,
4.6,70.28,,,,,,,,,,
4.7,70.99,,,,,,,,,,
4.8,71.61,,,,,,,,,,
4.9,72.2,,,,,,,,,,
5,72.98,,,,,,,,,,
5.1,73.7,,,,,,,,,,
5.2,74.5,,,,,,,,,,
5.3,75.18,,,,,,,,,,
5.4,76.13,,,,,,,,,,
5.5,76.99,,,,,,,,,,
5.6,77.66,,,,,,,,,,
5.7,78.57,,,,,,,,,,
5.8,79.43,,,,,,,,,,
5.9,80.38,,,,,,,,,,
6,81.26,,,,,,,,,,
6.1,82.12,,,,,,,,,,
6.2,83.02,,,,,,,,,,
6.3,83.88,,,,,,,,,,
6.4,84.59,,,,,,,,,,
6.5,85.54,,,,,,,,,,
6.6,86.29,,,,,,,,,,
6.7,87.19,,,,,,,,,,
6.8,88.07,,,,,,,,,,
6.9,88.99,,,,,,,,,,
7,89.8,,,,,,,,,,
7.1,90.39,,,,,,,,,,
7.2,91,,,,,,,,,,
7.3,91.61,,,,,,,,,,
7.4,92.11,,,,,,,,,,
7.5,92.69,,,,,,,,,,
7.6,93.26,,,,,,,,,,
7.7,93.72,,,,,,,,,,
7.8,94.22,,,,,,,,,,
7.9,94.66,,,,,,,,,,
8,95.07,,,,,,,,,,
8.1,95.38,,,,,,,,,,
8.2,95.64,,,,,,,,,,
8.3,96,,,,,,,,,,
8.4,96.27,,,,,,,,,,
8.5,96.5,,,,,,,,,,
8.6,96.7,,,,,,,,,,
8.7,96.92,,,,,,,,,,
8.8,97.09,,,,,,,,,,
8.9,97.3,,,,,,,,,,
9,97.47,,,,,,,,,,
9.1,97.57,,,,,,,,,,
9.2,97.72,,,,,,,,,,
9.3,97.75,,,,,,,,,,
9.4,97.83,,,,,,,,,,
9.5,97.92,,,,,,,,,,
9.6,97.99,,,,,,,,,,
9.7,98.03,,,,,,,,,,
9.8,98.09,,,,,,,,,,
9.9,98.17,,,,,,,,,,
10,98.41,,,,,,,,,,
11,98.68,,,,,,,,,,
12,98.75,,,,,,,,,,
13,98.84,,,,,,,,,,
14,98.95,,,,,,,,,,
15,99.12,,,,,,,,,,
16,99.24,,,,,,,,,,
17,99.35,,,,,,,,,,
18,99.4,,,,,,,,,,
19,99.46,,,,,,,,,,
20,99.48,,,,,,,,,,
21,99.49,,,,,,,,,,
22,99.51,,,,,,,,,,
23,99.52,,,,,,,,,,
24,99.53,,,,,,,,,,
25,99.61,,,,,,,,,,
26,99.63,,,,,,,,,,
27,99.66,,,,,,,,,,
28,99.67,,,,,,,,,,
29,99.68,,,,,,,,,,
30,99.71,,,,,,,,,,
31,99.72,,,,,,,,,,
34,99.74,,,,,,,,,,
35,99.76,,,,,,,,,,
36,99.78,,,,,,,,,,
38,99.79,,,,,,,,,,
39,99.8,,,,,,,,,,
40,99.83,,,,,,,,,,
41,99.84,,,,,,,,,,
42,99.85,,,,,,,,,,
43,99.86,,,,,,,,,,
45,99.87,,,,,,,,,,
49,99.88,,,,,,,,,,
50,99.89,,,,,,,,,,
51,99.91,,,,,,,,,,
57,99.93,,,,,,,,,,
63,99.94,,,,,,,,,,
77,99.95,,,,,,,,,,
82,99.96,,,,,,,,,,
85,99.97,,,,,,,,,,
200,99.98,,,,,,,,,,
240,99.99,,,,,,,,,,
280,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
