Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
2.6,61.05,,,,,,,,,,
2.7,63.8,,,,,,,,,,
2.8,66.11,,,,,,,,,,
2.9,68.15,,,,,,,,,,
3,69.85,,,,,,,,,,
3.1,71.23,,,,,,,,,,
3.2,72.24,,,,,,,,,,
3.3,73.3,,,,,,,,,,
3.4,74.09,,,,,,,,,,
3.5,74.69,,,,,,,,,,
3.6,75.39,,,,,,,,,,
3.7,75.83,,,,,,,,,,
3.8,76.26,,,,,,,,,,
3.9,76.77,,,,,,,,,,
4,77.2,,,,,,,,,,
4.1,77.65,,,,,,,,,,
4.2,78.16,,,,,,,,,,
4.3,78.72,,,,,,,,,,
4.4,79.32,,,,,,,,,,
4.5,79.86,,,,,,,,,,
4.6,80.57,,,,,,,,,,
4.7,81.36,,,,,,,,,,
4.8,82.4,,,,,,,,,,
4.9,83.54,,,,,,,,,,
5,84.76,,,,,,,,,,
5.1,85.96,,,,,,,,,,
5.2,87.12,,,,,,,,,,
5.3,87.89,,,,,,,,,,
5.4,89.06,,,,,,,,,,
5.5,90.23,,,,,,,,,,
5.6,91.15,,,,,,,,,,
5.7,91.96,,,,,,,,,,
5.8,92.65,,,,,,,,,,
5.9,93.41,,,,,,,,,,
6,93.99,,,,,,,,,,
6.1,94.46,,,,,,,,,,
6.2,94.91,,,,,,,,,,
6.3,95.31,,,,,,,,,,
6.4,95.67,,,,,,,,,,
6.5,95.88,,,,,,,,,,
6.6,96.12,,,,,,,,,,
6.7,96.47,,,,,,,,,,
6.8,96.74,,,,,,,,,,
6.9,96.89,,,,,,,,,,
7,96.98,,,,,,,,,,
7.1,97.09,,,,,,,,,,
7.2,97.24,,,,,,,,,,
7.3,97.33,,,,,,,,,,
7.4,97.46,,,,,,,,,,
7.5,97.55,,,,,,,,,,
7.6,97.62,,,,,,,,,,
7.7,97.7,,,,,,,,,,
7.8,97.8,,,,,,,,,,
7.9,97.86,,,,,,,,,,
8,97.92,,,,,,,,,,
8.1,97.97,,,,,,,,,,
8.2,98.05,,,,,,,,,,
8.3,98.13,,,,,,,,,,
8.4,98.17,,,,,,,,,,
8.5,98.24,,,,,,,,,,
8.6,98.28,,,,,,,,,,
8.7,98.32,,,,,,,,,,
8.8,98.37,,,,,,,,,,
8.9,98.38,,,,,,,,,,
9,98.46,,,,,,,,,,
9.1,98.52,,,,,,,,,,
9.2,98.6,,,,,,,,,,
9.3,98.63,,,,,,,,,,
9.4,98.68,,,,,,,,,,
9.5,98.74,,,,,,,,,,
9.6,98.8,,,,,,,,,,
9.7,98.82,,,,,,,,,,
9.8,98.84,,,,,,,,,,
9.9,98.86,,,,,,,,,,
10,99.02,,,,,,,,,,
11,99.19,,,,,,,,,,
12,99.4,,,,,,,,,,
13,99.52,,,,,,,,,,
14,99.65,,,,,,,,,,
15,99.74,,,,,,,,,,
16,99.82,,,,,,,,,,
17,99.85,,,,,,,,,,
18,99.86,,,,,,,,,,
19,99.88,,,,,,,,,,
20,99.89,,,,,,,,,,
21,99.92,,,,,,,,,,
22,99.93,,,,,,,,,,
24,99.95,,,,,,,,,,
25,99.96,,,,,,,,,,
29,99.97,,,,,,,,,,
36,99.97,,,,,,,,,,
41,99.98,,,,,,,,,,
65,99.99,,,,,,,,,,
67,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
