Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
72,145,0.003259,154331,145,0.003624,1392370,0,1305,0,0,
73,169,0.002745,179885,169,0.003149,1621671,1,1520,0,0,
74,153,0.003058,162859,153,0.00347,1469130,0,1377,0,0,
75,162,0.002747,172425,162,0.003404,1555512,0,1458,0,0,
76,149,0.003286,158605,149,0.003382,1430696,0,1341,0,0,
77,162,0.002943,172427,163,0.003188,1563028,2,1465,0,0,
78,169,0.002891,179883,168,0.003027,1613106,0,1512,0,0,
79,160,0.002856,170308,160,0.00337,1536266,0,1440,0,0,
80,0,0,0,1,0.001821,9604,0,9,0,0,
,162.338028169014,,,162.323943661972,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.6,0.03,,,12726,12726,,13388,13387,,15676,15676
1.7,0.28,,,12447,12447,,13155,13154,,15666,15665
1.8,1.42,,,25173,25173,,26543,26541,,31342,31341
1.9,3.82,,,,,,,,,,
2,8.09,,,,,,,,,,
2.1,13.71,,,,,,,,,,
2.2,20.38,,,17601,17600,,,,,,
2.3,27.81,,,17272,17272,,,,,,
2.4,35.13,,,34873,34872,,,,,,
2.5,41.97,,,,,,,,,,
2.6,48.33,,,,,,,,,,
2.7,53.68,,,,,,,,,,
2.8,58.79,,,,,,,,,,
2.9,62.71,,,,,,,,,,
3,65.98,,,,,,,,,,
3.1,68.91,,,,,,,,,,
3.2,71.24,,,,,,,,,,
3.3,73.16,,,,,,,,,,
3.4,74.71,,,,,,,,,,
3.5,76.12,,,,,,,,,,
3.6,77.24,,,,,,,,,,
3.7,78.21,,,,,,,,,,
3.8,79.04,,,,,,,,,,
3.9,79.77,,,,,,,,,,
4,80.42,,,,,,,,,,
4.1,80.84,,,,,,,,,,
4.2,81.18,,,,,,,,,,
4.3,81.58,,,,,,,,,,
4.4,81.96,,,,,,,,,,
4.5,82.35,,,,,,,,,,
4.6,82.8,,,,,,,,,,
4.7,83.2,,,,,,,,,,
4.8,83.62,,,,,,,,,,
4.9,84.06,,,,,,,,,,
5,84.72,,,,,,,,,,
5.1,85.37,,,,,,,,,,
5.2,86.01,,,,,,,,,,
5.3,86.87,,,,,,,,,,
5.4,87.62,,,,,,,,,,
5.5,88.4,,,,,,,,,,
5.6,89.2,,,,,,,,,,
5.7,89.92,,,,,,,,,,
5.8,90.79,,,,,,,,,,
5.9,91.58,,,,,,,,,,
6,92.13,,,,,,,,,,
6.1,92.76,,,,,,,,,,
6.2,93.44,,,,,,,,,,
6.3,93.9,,,,,,,,,,
6.4,94.33,,,,,,,,,,
6.5,94.76,,,,,,,,,,
6.6,95.21,,,,,,,,,,
6.7,95.55,,,,,,,,,,
6.8,95.78,,,,,,,,,,
6.9,96.07,,,,,,,,,,
7,96.27,,,,,,,,,,
7.1,96.49,,,,,,,,,,
7.2,96.68,,,,,,,,,,
7.3,96.85,,,,,,,,,,
7.4,97.04,,,,,,,,,,
7.5,97.19,,,,,,,,,,
7.6,97.28,,,,,,,,,,
7.7,97.38,,,,,,,,,,
7.8,97.47,,,,,,,,,,
7.9,97.56,,,,,,,,,,
8,97.65,,,,,,,,,,
8.1,97.74,,,,,,,,,,
8.2,97.78,,,,,,,,,,
8.3,97.85,,,,,,,,,,
8.4,97.88,,,,,,,,,,
8.5,97.96,,,,,,,,,,
8.6,98.09,,,,,,,,,,
8.7,98.15,,,,,,,,,,
8.8,98.18,,,,,,,,,,
8.9,98.24,,,,,,,,,,
9,98.27,,,,,,,,,,
9.1,98.32,,,,,,,,,,
9.2,98.39,,,,,,,,,,
9.3,98.42,,,,,,,,,,
9.4,98.5,,,,,,,,,,
9.5,98.58,,,,,,,,,,
9.6,98.6,,,,,,,,,,
9.7,98.67,,,,,,,,,,
9.8,98.75,,,,,,,,,,
9.9,98.81,,,,,,,,,,
10,99.01,,,,,,,,,,
11,99.28,,,,,,,,,,
12,99.47,,,,,,,,,,
13,99.62,,,,,,,,,,
14,99.68,,,,,,,,,,
15,99.72,,,,,,,,,,
16,99.76,,,,,,,,,,
17,99.85,,,,,,,,,,
18,99.88,,,,,,,,,,
19,99.91,,,,,,,,,,
20,99.91,,,,,,,,,,
21,99.92,,,,,,,,,,
22,99.93,,,,,,,,,,
23,99.94,,,,,,,,,,
24,99.96,,,,,,,,,,
29,99.98,,,,,,,,,,
34,99.98,,,,,,,,,,
36,99.99,,,,,,,,,,
84,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.1,0.01,,,,,,,,,,
1.2,0.02,,,,,,,,,,
1.3,0.3,,,,,,,,,,
1.4,1.45,,,,,,,,,,
1.5,4.05,,,,,,,,,,
1.6,8.35,,,,,,,,,,
1.7,14.18,,,,,,,,,,
1.8,21.15,,,,,,,,,,
1.9,28.6,,,,,,,,,,
2,35.96,,,,,,,,,,
2.1,43.14,,,,,,,,,,
2.2,49.14,,,,,,,,,,
2.3,54.67,,,,,,,,,,
2.4,59.23,,,,,,,,,,
2.5,63.03,,,,,,,,,,
2.6,66.16,,,,,,,,,,
2.7,68.84,,,,,,,,,,
2.8,70.93,,,,,,,,,,
2.9,72.66,,,,,,,,,,
3,74.14,,,,,,,,,,
3.1,75.41,,,,,,,,,,
3.2,76.47,,,,,,,,,,
3.3,77.24,,,,,,,,,,
3.4,78.07,,,,,,,,,,
3.5,78.78,,,,,,,,,,
3.6,79.25,,,,,,,,,,
3.7,79.83,,,,,,,,,,
3.8,80.35,,,,,,,,,,
3.9,80.87,,,,,,,,,,
4,81.23,,,,,,,,,,
4.1,81.78,,,,,,,,,,
4.2,82.33,,,,,,,,,,
4.3,82.99,,,,,,,,,,
4.4,83.6,,,,,,,,,,
4.5,84.45,,,,,,,,,,
4.6,85.12,,,,,,,,,,
4.7,85.9,,,,,,,,,,
4.8,86.66,,,,,,,,,,
4.9,87.55,,,,,,,,,,
5,88.39,,,,,,,,,,
5.1,89.28,,,,,,,,,,
5.2,90.2,,,,,,,,,,
5.3,91.17,,,,,,,,,,
5.4,91.93,,,,,,,,,,
5.5,92.62,,,,,,,,,,
5.6,93.21,,,,,,,,,,
5.7,93.78,,,,,,,,,,
5.8,94.29,,,,,,,,,,
5.9,94.59,,,,,,,,,,
6,94.98,,,,,,,,,,
6.1,95.36,,,,,,,,,,
6.2,95.75,,,,,,,,,,
6.3,96.03,,,,,,,,,,
6.4,96.24,,,,,,,,,,
6.5,96.49,,,,,,,,,,
6.6,96.69,,,,,,,,,,
6.7,96.81,,,,,,,,,,
6.8,96.93,,,,,,,,,,
6.9,97.03,,,,,,,,,,
7,97.16,,,,,,,,,,
7.1,97.34,,,,,,,,,,
7.2,97.45,,,,,,,,,,
7.3,97.59,,,,,,,,,,
7.4,97.69,,,,,,,,,,
7.5,97.78,,,,,,,,,,
7.6,97.85,,,,,,,,,,
7.7,97.96,,,,,,,,,,
7.8,98.08,,,,,,,,,,
7.9,98.15,,,,,,,,,,
8,98.18,,,,,,,,,,
8.1,98.25,,,,,,,,,,
8.2,98.31,,,,,,,,,,
8.3,98.35,,,,,,,,,,
8.4,98.41,,,,,,,,,,
8.5,98.48,,,,,,,,,,
8.6,98.51,,,,,,,,,,
8.7,98.55,,,,,,,,,,
8.8,98.62,,,,,,,,,,
8.9,98.66,,,,,,,,,,
9,98.75,,,,,,,,,,
9.1,98.79,,,,,,,,,,
9.2,98.84,,,,,,,,,,
9.3,98.88,,,,,,,,,,
9.4,98.94,,,,,,,,,,
9.5,98.99,,,,,,,,,,
9.6,99.04,,,,,,,,,,
9.7,99.09,,,,,,,,,,
9.8,99.1,,,,,,,,,,
9.9,99.14,,,,,,,,,,
10,99.28,,,,,,,,,,
11,99.54,,,,,,,,,,
12,99.67,,,,,,,,,,
13,99.76,,,,,,,,,,
14,99.8,,,,,,,,,,
15,99.86,,,,,,,,,,
16,99.87,,,,,,,,,,
17,99.89,,,,,,,,,,
18,99.91,,,,,,,,,,
19,99.93,,,,,,,,,,
20,99.94,,,,,,,,,,
24,99.97,,,,,,,,,,
26,99.98,,,,,,,,,,
29,99.98,,,,,,,,,,
30,99.99,,,,,,,,,,
130,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
